-1.100036,1.646942,11.826317,
-1.078791,1.629452,11.826317,
-1.015062,1.578056,11.826317,
-0.909689,1.494942,11.826317,
-0.765188,1.382184,11.826317,
-0.586314,1.240468,11.826317,
-0.381435,1.064778,11.826317,
-0.167609,0.858183,11.826317,
0.049320,0.626107,11.826317,
0.261096,0.373033,11.826317,
0.458293,0.103869,11.826317,
0.633836,-0.174347,11.826317,
0.786146,-0.451222,11.826317,
0.913523,-0.717145,11.826317,
1.013930,-0.963571,11.826317,
1.086231,-1.182490,11.826317,
1.130269,-1.366592,11.826317,
1.149869,-1.508173,11.826317,
1.139662,-1.604355,11.826317,
1.100895,-1.646201,11.826317,
1.047688,-1.633126,11.826317,
0.980619,-1.575148,11.826317,
0.894667,-1.472473,11.826317,
0.783295,-1.331268,11.826317,
0.651860,-1.154220,11.826317,
0.503798,-0.945931,11.826317,
0.343271,-0.711718,11.826317,
0.174967,-0.457504,11.826317,
0.005068,-0.188937,11.826317,
-0.159260,0.088750,11.826317,
-0.315805,0.367036,11.826317,
-0.464598,0.635694,11.826317,
-0.605278,0.884546,11.826317,
-0.739666,1.102885,11.826317,
-0.864669,1.290427,11.826317,
-0.967320,1.442032,11.826317,
-1.042119,1.553729,11.826317,
-1.086952,1.622300,11.826317,
-1.100036,1.646942,11.826317,
