-0.001120,0.007803,0.116747,
-0.001082,0.007700,0.116747,
-0.000968,0.007396,0.116747,
-0.000780,0.006898,0.116747,
-0.000522,0.006219,0.116747,
-0.000205,0.005378,0.116747,
0.000158,0.004391,0.116747,
0.000536,0.003286,0.116747,
0.000906,0.002092,0.116747,
0.001238,0.000838,0.116747,
0.001501,-0.000445,0.116747,
0.001680,-0.001721,0.116747,
0.001786,-0.002954,0.116747,
0.001831,-0.004108,0.116747,
0.001819,-0.005150,0.116747,
0.001756,-0.006050,0.116747,
0.001650,-0.006783,0.116747,
0.001525,-0.007328,0.116747,
0.001351,-0.007671,0.116747,
0.001126,-0.007802,0.116747,
0.000881,-0.007718,0.116747,
0.000639,-0.007426,0.116747,
0.000394,-0.006933,0.116747,
0.000116,-0.006253,0.116747,
-0.000169,-0.005405,0.116747,
-0.000447,-0.004409,0.116747,
-0.000706,-0.003292,0.116747,
-0.000934,-0.002084,0.116747,
-0.001113,-0.000816,0.116747,
-0.001220,0.000481,0.116747,
-0.001262,0.001769,0.116747,
-0.001260,0.003012,0.116747,
-0.001233,0.004170,0.116747,
-0.001201,0.005212,0.116747,
-0.001177,0.006109,0.116747,
-0.001158,0.006834,0.116747,
-0.001144,0.007366,0.116747,
-0.001135,0.007691,0.116747,
-0.001120,0.007803,0.116747,
