-0.484301,-0.842577,4.203111,
-0.474362,-0.833445,4.203111,
-0.444548,-0.806539,4.203111,
-0.395256,-0.762886,4.203111,
-0.327663,-0.703513,4.203111,
-0.244000,-0.628869,4.203111,
-0.148232,-0.536800,4.203111,
-0.048582,-0.429452,4.203111,
0.051864,-0.309419,4.203111,
0.148890,-0.179001,4.203111,
0.237695,-0.040778,4.203111,
0.314871,0.101573,4.203111,
0.380182,0.242698,4.203111,
0.433249,0.377671,4.203111,
0.473412,0.502164,4.203111,
0.500433,0.612190,4.203111,
0.514527,0.704193,4.203111,
0.518059,0.774508,4.203111,
0.507968,0.821903,4.203111,
0.484816,0.842205,4.203111,
0.455650,0.835781,4.203111,
0.421233,0.807248,4.203111,
0.379175,0.756303,4.203111,
0.325788,0.685778,4.203111,
0.264026,0.596858,4.203111,
0.195616,0.491723,4.203111,
0.122599,0.372962,4.203111,
0.047232,0.243534,4.203111,
-0.027427,0.106316,4.203111,
-0.097785,-0.035976,4.203111,
-0.163174,-0.178938,4.203111,
-0.224267,-0.317297,4.203111,
-0.281501,-0.445833,4.203111,
-0.336294,-0.559249,4.203111,
-0.387724,-0.657103,4.203111,
-0.430038,-0.736167,4.203111,
-0.460843,-0.794278,4.203111,
-0.479264,-0.829847,4.203111,
-0.484301,-0.842577,4.203111,
