-0.006309,-0.030674,0.291285,
-0.006153,-0.030272,0.291285,
-0.005689,-0.029076,0.291285,
-0.004929,-0.027118,0.291285,
-0.003893,-0.024451,0.291285,
-0.002612,-0.021144,0.291285,
-0.001131,-0.017282,0.291285,
0.000458,-0.012961,0.291285,
0.002057,-0.008288,0.291285,
0.003562,-0.003379,0.291285,
0.004861,0.001646,0.291285,
0.005886,0.006655,0.291285,
0.006669,0.011497,0.291285,
0.007229,0.016030,0.291285,
0.007569,0.020128,0.291285,
0.007700,0.023675,0.291285,
0.007633,0.026570,0.291285,
0.007439,0.028725,0.291285,
0.007008,0.030103,0.291285,
0.006327,0.030671,0.291285,
0.005480,0.030403,0.291285,
0.004553,0.029299,0.291285,
0.003540,0.027391,0.291285,
0.002353,0.024752,0.291285,
0.001089,0.021440,0.291285,
-0.000200,0.017541,0.291285,
-0.001462,0.013156,0.291285,
-0.002644,0.008402,0.291285,
-0.003673,0.003399,0.291285,
-0.004463,-0.001725,0.291285,
-0.005024,-0.006825,0.291285,
-0.005413,-0.011744,0.291285,
-0.005679,-0.016335,0.291285,
-0.005874,-0.020460,0.291285,
-0.006038,-0.024001,0.291285,
-0.006169,-0.026858,0.291285,
-0.006266,-0.028955,0.291285,
-0.006325,-0.030236,0.291285,
-0.006309,-0.030674,0.291285,
