-0.018575,-0.015282,0.097648,
-0.018265,-0.015154,0.097648,
-0.017340,-0.014782,0.097648,
-0.015818,-0.014185,0.097648,
-0.013739,-0.013379,0.097648,
-0.011156,-0.012359,0.097648,
-0.008142,-0.011054,0.097648,
-0.004897,-0.009446,0.097648,
-0.001521,-0.007564,0.097648,
0.001866,-0.005417,0.097648,
0.005128,-0.003020,0.097648,
0.008155,-0.000421,0.097648,
0.010897,0.002259,0.097648,
0.013305,0.004908,0.097648,
0.015326,0.007435,0.097648,
0.016920,0.009747,0.097648,
0.018060,0.011759,0.097648,
0.018766,0.013363,0.097648,
0.018951,0.014564,0.097648,
0.018585,0.015268,0.097648,
0.017825,0.015423,0.097648,
0.016739,0.015110,0.097648,
0.015276,0.014343,0.097648,
0.013375,0.013225,0.097648,
0.011122,0.011752,0.097648,
0.008580,0.009957,0.097648,
0.005821,0.007882,0.097648,
0.002927,0.005571,0.097648,
-0.000005,0.003061,0.097648,
-0.002866,0.000380,0.097648,
-0.005605,-0.002379,0.097648,
-0.008193,-0.005084,0.097648,
-0.010600,-0.007609,0.097648,
-0.012812,-0.009819,0.097648,
-0.014808,-0.011700,0.097648,
-0.016438,-0.013216,0.097648,
-0.017631,-0.014334,0.097648,
-0.018354,-0.015022,0.097648,
-0.018575,-0.015282,0.097648,
