-0.171363,-0.488605,7.291642,
-0.166544,-0.483085,7.291642,
-0.152044,-0.466822,7.291642,
-0.127984,-0.440445,7.291642,
-0.094911,-0.404574,7.291642,
-0.053993,-0.359436,7.291642,
-0.007541,-0.303440,7.291642,
0.039318,-0.238961,7.291642,
0.084826,-0.167534,7.291642,
0.126515,-0.090570,7.291642,
0.161536,-0.009709,7.291642,
0.188170,0.072841,7.291642,
0.207177,0.154105,7.291642,
0.219139,0.231363,7.291642,
0.224331,0.302199,7.291642,
0.223258,0.364373,7.291642,
0.216655,0.415870,7.291642,
0.206767,0.454759,7.291642,
0.191529,0.479925,7.291642,
0.171779,0.488395,7.291642,
0.152051,0.481912,7.291642,
0.132671,0.464094,7.291642,
0.112227,0.433957,7.291642,
0.087720,0.392676,7.291642,
0.061068,0.341120,7.291642,
0.033108,0.280569,7.291642,
0.004804,0.212519,7.291642,
-0.022812,0.138641,7.291642,
-0.048147,0.060550,7.291642,
-0.069227,-0.020256,7.291642,
-0.086415,-0.101497,7.291642,
-0.101152,-0.180414,7.291642,
-0.114672,-0.254163,7.291642,
-0.128790,-0.319910,7.291642,
-0.143692,-0.377876,7.291642,
-0.156226,-0.425055,7.291642,
-0.165256,-0.459796,7.291642,
-0.170511,-0.481040,7.291642,
-0.171363,-0.488605,7.291642,
