-0.011708,-0.011805,0.141204,
-0.011504,-0.011696,0.141204,
-0.010894,-0.011376,0.141204,
-0.009887,-0.010865,0.141204,
-0.008510,-0.010174,0.141204,
-0.006800,-0.009301,0.141204,
-0.004822,-0.008189,0.141204,
-0.002724,-0.006835,0.141204,
-0.000562,-0.005274,0.141204,
0.001589,-0.003531,0.141204,
0.003645,-0.001632,0.141204,
0.005535,0.000378,0.141204,
0.007231,0.002416,0.141204,
0.008703,0.004407,0.141204,
0.009921,0.006283,0.141204,
0.010863,0.007979,0.141204,
0.011517,0.009435,0.141204,
0.011901,0.010579,0.141204,
0.011967,0.011393,0.141204,
0.011714,0.011798,0.141204,
0.011258,0.011765,0.141204,
0.010619,0.011383,0.141204,
0.009755,0.010662,0.141204,
0.008620,0.009663,0.141204,
0.007263,0.008403,0.141204,
0.005718,0.006916,0.141204,
0.004028,0.005238,0.141204,
0.002240,0.003413,0.141204,
0.000414,0.001476,0.141204,
-0.001383,-0.000542,0.141204,
-0.003121,-0.002574,0.141204,
-0.004783,-0.004539,0.141204,
-0.006349,-0.006353,0.141204,
-0.007819,-0.007924,0.141204,
-0.009165,-0.009259,0.141204,
-0.010268,-0.010336,0.141204,
-0.011073,-0.011132,0.141204,
-0.011558,-0.011624,0.141204,
-0.011708,-0.011805,0.141204,
