-0.000530,-0.002440,0.219446,
-0.000520,-0.002407,0.219446,
-0.000488,-0.002311,0.219446,
-0.000436,-0.002153,0.219446,
-0.000365,-0.001938,0.219446,
-0.000278,-0.001672,0.219446,
-0.000178,-0.001360,0.219446,
-0.000073,-0.001012,0.219446,
0.000034,-0.000635,0.219446,
0.000139,-0.000241,0.219446,
0.000235,0.000160,0.219446,
0.000320,0.000559,0.219446,
0.000392,0.000943,0.219446,
0.000452,0.001301,0.219446,
0.000499,0.001624,0.219446,
0.000532,0.001903,0.219446,
0.000552,0.002129,0.219446,
0.000560,0.002297,0.219446,
0.000553,0.002401,0.219446,
0.000531,0.002439,0.219446,
0.000499,0.002410,0.219446,
0.000458,0.002315,0.219446,
0.000408,0.002156,0.219446,
0.000345,0.001939,0.219446,
0.000272,0.001669,0.219446,
0.000192,0.001354,0.219446,
0.000107,0.001001,0.219446,
0.000021,0.000622,0.219446,
-0.000063,0.000224,0.219446,
-0.000142,-0.000180,0.219446,
-0.000213,-0.000580,0.219446,
-0.000278,-0.000965,0.219446,
-0.000337,-0.001323,0.219446,
-0.000391,-0.001643,0.219446,
-0.000440,-0.001919,0.219446,
-0.000479,-0.002142,0.219446,
-0.000508,-0.002306,0.219446,
-0.000526,-0.002406,0.219446,
-0.000530,-0.002440,0.219446,
