-0.296491,-0.426247,3.740479,
-0.288603,-0.424346,3.740479,
-0.265010,-0.419175,3.740479,
-0.226036,-0.411481,3.740479,
-0.172263,-0.401253,3.740479,
-0.104264,-0.386613,3.740479,
-0.021121,-0.358970,3.740479,
0.062916,-0.320021,3.740479,
0.144945,-0.270401,3.740479,
0.220861,-0.209730,3.740479,
0.285403,-0.138159,3.740479,
0.335045,-0.057737,3.740479,
0.370654,0.026793,3.740479,
0.393001,0.111312,3.740479,
0.402426,0.192331,3.740479,
0.399757,0.266456,3.740479,
0.386311,0.330430,3.740479,
0.366378,0.380680,3.740479,
0.335969,0.415165,3.740479,
0.297067,0.425546,3.740479,
0.258934,0.418227,3.740479,
0.222879,0.405556,3.740479,
0.186587,0.383506,3.740479,
0.144216,0.353544,3.740479,
0.099304,0.315683,3.740479,
0.053199,0.270484,3.740479,
0.007406,0.218592,3.740479,
-0.036519,0.160717,3.740479,
-0.076129,0.097011,3.740479,
-0.108508,0.026964,3.740479,
-0.134864,-0.047365,3.740479,
-0.158038,-0.122171,3.740479,
-0.180042,-0.193137,3.740479,
-0.204095,-0.255677,3.740479,
-0.235326,-0.313369,3.740479,
-0.262684,-0.360806,3.740479,
-0.282530,-0.395956,3.740479,
-0.294005,-0.417557,3.740479,
-0.296491,-0.426247,3.740479,
