-0.546541,-0.755964,3.688006,
-0.535809,-0.748544,3.688006,
-0.503650,-0.726797,3.688006,
-0.450529,-0.691716,3.688006,
-0.377690,-0.644116,3.688006,
-0.287356,-0.583954,3.688006,
-0.183155,-0.507909,3.688006,
-0.074248,-0.417192,3.688006,
0.036141,-0.313942,3.688006,
0.143607,-0.199780,3.688006,
0.243088,-0.076569,3.688006,
0.330846,0.052515,3.688006,
0.406279,0.182191,3.688006,
0.468686,0.307620,3.688006,
0.517131,0.424575,3.688006,
0.551137,0.529103,3.688006,
0.570722,0.617611,3.688006,
0.578127,0.686171,3.688006,
0.570128,0.733734,3.688006,
0.547026,0.755514,3.688006,
0.516526,0.751653,3.688006,
0.479807,0.727635,3.688006,
0.434181,0.683058,3.688006,
0.375920,0.621048,3.688006,
0.308080,0.542442,3.688006,
0.232509,0.449139,3.688006,
0.151400,0.343380,3.688006,
0.067187,0.227718,3.688006,
-0.016892,0.104500,3.688006,
-0.097081,-0.024187,3.688006,
-0.172492,-0.154206,3.688006,
-0.243515,-0.280339,3.688006,
-0.310260,-0.397390,3.688006,
-0.373887,-0.499927,3.688006,
-0.433720,-0.588204,3.688006,
-0.482996,-0.659520,3.688006,
-0.518911,-0.712005,3.688006,
-0.540419,-0.744196,3.688006,
-0.546541,-0.755964,3.688006,
