-1.225232,1.552609,10.174898,
-1.201990,1.537639,10.174898,
-1.132265,1.493931,10.174898,
-1.016952,1.423741,10.174898,
-0.858729,1.328807,10.174898,
-0.662586,1.208746,10.174898,
-0.436918,1.055591,10.174898,
-0.201715,0.870583,10.174898,
0.037140,0.658931,10.174898,
0.271006,0.424328,10.174898,
0.489877,0.170882,10.174898,
0.686006,-0.094794,10.174898,
0.857167,-0.362115,10.174898,
1.001135,-0.621296,10.174898,
1.115461,-0.863639,10.174898,
1.198705,-1.080884,10.174898,
1.250536,-1.265368,10.174898,
1.274847,-1.408756,10.174898,
1.266194,-1.507849,10.174898,
1.226040,-1.551745,10.174898,
1.170606,-1.539489,10.174898,
1.100295,-1.484169,10.174898,
1.009138,-1.385908,10.174898,
0.890130,-1.251425,10.174898,
0.748666,-1.083239,10.174898,
0.588257,-0.885793,10.174898,
0.413235,-0.664132,10.174898,
0.228536,-0.423825,10.174898,
0.040635,-0.169965,10.174898,
-0.143007,0.092942,10.174898,
-0.319826,0.356614,10.174898,
-0.489388,0.610762,10.174898,
-0.650772,0.845047,10.174898,
-0.805627,1.048163,10.174898,
-0.950866,1.221783,10.174898,
-1.070373,1.362036,10.174898,
-1.157466,1.465555,10.174898,
-1.209637,1.529296,10.174898,
-1.225232,1.552609,10.174898,
