-0.009217,-0.015100,0.192442,
-0.009047,-0.014924,0.192442,
-0.008540,-0.014402,0.192442,
-0.007707,-0.013551,0.192442,
-0.006569,-0.012393,0.192442,
-0.005161,-0.010951,0.192442,
-0.003536,-0.009235,0.192442,
-0.001790,-0.007279,0.192442,
0.000008,-0.005123,0.192442,
0.001782,-0.002808,0.192442,
0.003445,-0.000375,0.192442,
0.004935,0.002116,0.192442,
0.006243,0.004577,0.192442,
0.007355,0.006925,0.192442,
0.008253,0.009089,0.192442,
0.008923,0.011001,0.192442,
0.009358,0.012604,0.192442,
0.009587,0.013829,0.192442,
0.009546,0.014672,0.192442,
0.009226,0.015094,0.192442,
0.008704,0.015075,0.192442,
0.008018,0.014634,0.192442,
0.007151,0.013781,0.192442,
0.006058,0.012575,0.192442,
0.004799,0.011030,0.192442,
0.003414,0.009185,0.192442,
0.001948,0.007085,0.192442,
0.000448,0.004781,0.192442,
-0.001026,0.002324,0.192442,
-0.002404,-0.000238,0.192442,
-0.003667,-0.002827,0.192442,
-0.004820,-0.005348,0.192442,
-0.005865,-0.007710,0.192442,
-0.006811,-0.009826,0.192442,
-0.007650,-0.011648,0.192442,
-0.008332,-0.013120,0.192442,
-0.008832,-0.014203,0.192442,
-0.009134,-0.014865,0.192442,
-0.009217,-0.015100,0.192442,
