-0.001877,-0.004789,0.217789,
-0.001838,-0.004729,0.217789,
-0.001720,-0.004554,0.217789,
-0.001526,-0.004269,0.217789,
-0.001261,-0.003880,0.217789,
-0.000932,-0.003396,0.217789,
-0.000560,-0.002820,0.217789,
-0.000171,-0.002166,0.217789,
0.000221,-0.001452,0.217789,
0.000599,-0.000694,0.217789,
0.000943,0.000091,0.217789,
0.001241,0.000882,0.217789,
0.001491,0.001653,0.217789,
0.001694,0.002382,0.217789,
0.001847,0.003045,0.217789,
0.001948,0.003625,0.217789,
0.002000,0.004103,0.217789,
0.002012,0.004462,0.217789,
0.001971,0.004695,0.217789,
0.001879,0.004788,0.217789,
0.001762,0.004740,0.217789,
0.001621,0.004564,0.217789,
0.001450,0.004262,0.217789,
0.001233,0.003847,0.217789,
0.000984,0.003328,0.217789,
0.000709,0.002719,0.217789,
0.000418,0.002036,0.217789,
0.000120,0.001297,0.217789,
-0.000174,0.000519,0.217789,
-0.000447,-0.000279,0.217789,
-0.000697,-0.001074,0.217789,
-0.000927,-0.001842,0.217789,
-0.001141,-0.002557,0.217789,
-0.001343,-0.003195,0.217789,
-0.001530,-0.003745,0.217789,
-0.001682,-0.004191,0.217789,
-0.001793,-0.004518,0.217789,
-0.001860,-0.004719,0.217789,
-0.001877,-0.004789,0.217789,
