-0.476166,1.014216,16.850534,
-0.465712,1.002599,16.850534,
-0.434368,0.968304,16.850534,
-0.382570,0.912576,16.850534,
-0.311573,0.836827,16.850534,
-0.223751,0.742051,16.850534,
-0.123394,0.626820,16.850534,
-0.019052,0.494439,16.850534,
0.085511,0.348005,16.850534,
0.185395,0.190407,16.850534,
0.275064,0.024805,16.850534,
0.350811,-0.144524,16.850534,
0.412994,-0.311563,16.850534,
0.461698,-0.470766,16.850534,
0.496553,-0.617215,16.850534,
0.517629,-0.746332,16.850534,
0.525454,-0.853987,16.850534,
0.523144,-0.935942,16.850534,
0.506780,-0.990701,16.850534,
0.476852,-1.013810,16.850534,
0.440988,-1.005980,16.850534,
0.400654,-0.971721,16.850534,
0.353450,-0.910648,16.850534,
0.294846,-0.825994,16.850534,
0.228540,-0.719313,16.850534,
0.156555,-0.593300,16.850534,
0.081204,-0.451117,16.850534,
0.004989,-0.296312,16.850534,
-0.068622,-0.132323,16.850534,
-0.135505,0.037603,16.850534,
-0.195355,0.208435,16.850534,
-0.249649,0.374211,16.850534,
-0.299568,0.529001,16.850534,
-0.347229,0.666864,16.850534,
-0.392205,0.786539,16.850534,
-0.429246,0.883553,16.850534,
-0.456183,0.954964,16.850534,
-0.472256,0.998681,16.850534,
-0.476166,1.014216,16.850534,
